x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,target
51.65,7.32,10.978251805136837,1,7,,31.71,,14.92,55.4,9.56,0
35.02,6.55,13.476854363593551,0,9,67.44,36.87,41.72,18.52,53.9,7.31,1
38.64,6.86,7.996077450571199,0,7,66.96,26.44,46.75,22.0,62.4,14.52,0
43.37,1.2,17.771098314312756,0,5,65.68,22.63,55.86,23.12,54.8,12.38,0
39.28,9.98,21.137434766443764,0,7,66.52,26.34,57.56,21.06,66.1,9.46,0
31.74,7.98,30.748617050179682,1,6,71.44,29.74,50.8,22.69,64.1,11.47,1
48.26,9.84,11.982009900323298,1,4,,25.23,64.71,14.01,,8.2,0
39.96,1.33,7.936040075273358,1,4,63.65,21.81,57.12,19.7,,9.3,0
44.38,2.64,11.633536070155488,1,5,61.65,23.08,46.34,18.57,54.2,8.15,0
34.45,8.52,13.143254000209057,0,7,66.7,,54.87,19.1,62.3,6.18,1
48.65,5.68,12.269167349943391,0,6,,21.75,56.22,21.09,52.0,10.16,0
39.53,1.55,28.670361994971152,0,8,66.98,,63.16,21.0,66.9,13.21,0
36.95,8.56,30.65069744718544,1,2,64.73,29.94,44.77,22.97,,11.53,1
47.49,6.76,10.801652550580693,2,4,,22.36,56.09,14.59,51.8,9.5,0
49.71,7.85,8.032359129980119,1,4,,,64.85,17.99,55.9,11.69,0
35.46,,,0,6,65.1,34.72,50.01,,,8.11,1
48.94,2.12,28.57200626878273,0,7,,,43.47,21.21,60.0,19.58,0
53.31,9.66,21.182445585460556,1,5,,21.34,51.39,21.96,52.8,10.97,0
43.82,0.69,9.059934366110518,1,6,24.94,31.3,40.34,21.61,59.6,17.55,0
32.14,4.83,16.69224245228849,1,4,60.55,,35.87,12.85,58.8,12.0,1
45.98,3.51,10.875209609927186,1,4,66.73,26.99,56.64,22.6,,7.59,0
49.46,8.52,26.303196904598412,1,6,,,,20.91,,8.47,0
34.88,2.09,16.74018011104577,0,11,61.97,24.98,44.44,22.84,62.8,7.0,1
53.7,2.74,9.36704916379746,1,6,,24.82,50.55,19.27,57.1,6.29,0
40.65,1.42,12.480083942008946,1,2,66.05,,56.2,18.48,,10.06,0
41.19,1.43,7.879979823742789,1,4,66.03,29.14,,23.26,56.6,12.82,0
49.69,2.32,12.425129511528468,1,3,,31.84,53.36,14.36,62.8,8.96,0
43.5,0.12,16.470601521557533,2,10,60.14,31.07,48.69,19.78,60.3,7.55,0
50.77,2.07,27.236980169303145,0,2,,23.24,59.86,20.99,59.2,11.84,0
41.96,,6.958089287653043,1,3,64.82,20.76,41.27,14.43,63.1,12.46,0
44.76,2.93,10.813573684106807,0,7,63.89,27.49,56.8,14.35,54.1,12.74,0
42.21,4.45,18.113459615880956,2,6,69.01,27.58,57.04,13.86,63.7,9.33,0
43.72,8.52,12.850990463387168,1,7,61.87,20.85,63.96,24.68,60.4,10.89,0
46.13,8.15,13.813783156449663,1,7,,38.96,48.88,20.31,52.0,17.78,0
45.43,8.5,10.059941564981932,1,4,68.89,,55.6,18.86,53.2,13.53,0
39.94,3.81,11.611341569728966,1,3,70.13,34.12,46.45,16.13,,10.46,1
48.6,4.37,8.84049829128539,2,5,,33.46,66.7,23.45,56.9,19.92,0
41.44,1.16,24.60136665922635,0,2,68.08,,44.49,15.84,63.8,6.78,0
50.46,8.58,31.399622702079053,2,6,,70.82,51.14,17.27,50.7,9.72,1
46.37,9.29,9.406504806127693,1,8,,,53.15,19.65,61.8,7.37,0
41.43,2.32,19.42208255451508,1,4,51.19,20.88,47.77,23.39,52.1,7.54,0
36.93,1.91,22.707078096203556,1,5,66.5,24.71,46.73,15.08,62.9,11.36,1
42.35,0.58,16.693262672495912,0,5,67.25,19.94,51.12,15.14,,9.64,0
51.76,2.16,20.841534400199713,1,4,,25.54,60.35,21.29,51.8,8.02,0
43.39,,34.25762528327631,1,3,65.24,34.47,55.3,21.86,52.3,8.63,0
48.86,8.92,9.719444879093526,2,7,,25.06,53.85,21.14,64.0,17.27,0
41.46,1.77,20.691728514295974,1,4,54.55,22.16,50.7,19.92,66.3,8.69,0
39.86,,,1,6,27.92,,52.63,20.63,50.1,9.76,1
37.19,1.8,12.944898073493567,1,7,60.47,33.55,50.21,18.37,54.8,6.01,0
28.47,1.99,46.41788620731244,0,5,56.85,26.22,,22.6,62.2,9.02,1
44.24,4.9,14.679368668791046,1,4,67.35,,55.8,18.22,,8.22,0
42.3,0.49,21.273364686976244,1,5,65.69,32.64,43.98,19.65,,12.07,1
41.68,,,1,2,56.02,20.3,,16.05,64.8,11.1,0
47.49,2.5,,0,3,,26.0,38.73,22.7,66.8,5.67,0
35.14,8.65,,1,8,66.03,43.45,58.97,24.67,65.5,14.07,1
53.89,2.29,10.231538990903971,1,6,,26.19,48.1,18.98,50.2,10.85,0
31.78,7.06,19.13244258151911,0,7,61.79,28.44,59.73,14.66,,9.2,1
43.77,5.09,17.081529875616376,1,3,66.15,18.62,65.26,12.25,63.3,9.83,0
33.69,,,1,7,70.76,19.99,42.61,18.02,64.4,8.41,0
40.1,6.45,17.110556689547188,2,7,41.51,39.48,,16.36,53.3,13.36,0
50.1,5.26,8.237480731888105,2,6,,74.25,56.8,16.35,60.9,11.99,1
31.57,9.91,46.818163565351284,1,6,66.09,,56.42,,55.3,8.76,1
43.25,,,0,8,70.16,35.88,53.17,23.16,,7.15,0
42.75,4.71,14.940677431380738,0,3,66.42,24.68,39.7,19.44,53.0,7.98,0
43.24,5.17,19.721903010593003,1,5,72.69,23.96,67.02,24.2,50.6,9.86,0
43.76,1.46,10.01078139094481,1,9,71.92,25.59,50.9,20.73,,6.99,0
47.59,,,1,6,,,53.92,21.03,53.5,8.58,0
45.43,0.95,,2,7,64.24,41.26,54.34,17.24,,11.11,1
44.61,0.42,,0,8,59.37,,47.98,19.19,64.6,8.44,0
48.22,4.19,18.41842250627844,1,2,,22.82,55.12,15.77,53.8,9.21,0
46.61,4.39,10.62828192979066,1,7,,28.87,61.94,18.43,,10.15,0
41.07,9.83,9.558454274544662,1,4,70.27,21.81,51.77,19.68,56.9,12.03,0
33.37,,8.332552809242838,2,5,58.27,33.4,,17.8,57.3,9.75,1
47.52,1.2,9.022795632925972,1,6,,22.41,48.73,16.97,50.7,7.64,0
39.55,7.89,21.683253877993415,1,6,66.95,22.62,51.93,20.34,64.5,11.62,0
53.46,2.71,11.23230812530577,1,6,,20.47,,18.09,,8.87,0
38.04,5.6,22.351272740400184,0,4,61.55,,43.05,17.18,57.8,11.12,1
33.52,4.23,32.37007293733058,1,3,44.83,30.72,52.88,15.96,57.6,11.73,1
49.87,0.9,38.10612626731938,1,8,,29.98,60.58,24.12,61.7,12.65,0
36.73,1.24,11.568804966067624,1,4,42.37,38.46,48.09,21.22,,9.94,1
31.47,2.25,,2,6,75.85,29.47,51.53,14.28,57.5,11.64,1
50.18,2.67,17.98008754086642,2,6,,24.09,54.63,16.15,62.9,11.3,0
31.76,7.44,7.164355333062429,2,7,67.72,20.94,,19.69,53.2,12.57,0
51.14,,,0,5,,19.44,50.91,19.29,66.6,14.63,0
35.25,,,0,4,61.01,26.57,42.54,18.8,54.5,6.08,1
44.78,,,0,4,60.06,22.76,50.74,24.68,63.4,12.0,0
43.48,6.23,13.025249615458538,1,5,37.58,22.26,53.33,22.36,59.8,16.8,0
29.22,3.26,21.789886621267236,1,5,60.52,,56.8,22.66,60.0,7.87,1
41.81,3.16,13.203345608874232,0,5,66.05,32.53,47.58,18.11,54.6,8.03,0
38.98,,,0,4,59.69,26.53,34.8,23.28,58.9,11.15,0
42.8,0.67,22.353377804401056,1,4,72.45,,48.96,22.56,50.4,7.92,0
45.63,0.49,8.646002217290418,1,10,82.26,18.22,63.18,21.34,58.6,19.03,0
52.95,9.64,24.562973173503963,1,5,,26.85,46.89,14.64,,8.88,0
40.25,,,1,9,66.29,19.41,68.16,17.71,,11.61,0
41.21,2.48,22.029643256560753,0,3,64.74,30.77,38.94,15.54,62.5,7.19,0
56.98,8.18,17.896214234285882,0,5,,41.23,40.21,13.93,,15.46,0
46.98,1.07,28.979856494054843,1,5,,21.29,63.92,20.82,,7.76,0
47.24,4.55,16.00092254846217,1,9,,,,17.89,63.3,10.61,0
31.2,,21.269140097518157,2,4,63.51,25.2,47.44,19.58,55.0,7.09,1
32.13,3.9,14.837334364185997,1,4,70.71,24.17,52.64,13.86,66.7,8.06,1
38.04,4.59,21.990770980546703,2,2,61.58,,60.68,20.94,58.8,13.02,0
40.59,4.1,31.280665861984744,1,2,65.98,38.01,57.01,21.85,52.2,11.18,1
45.33,0.78,14.658677393681511,1,2,27.9,42.17,47.47,19.01,65.9,10.84,0
61.05,4.33,,1,7,,22.9,,25.14,51.3,10.03,0
33.14,7.99,8.093256421423458,1,5,73.03,23.48,39.83,22.19,56.2,9.29,0
39.03,4.97,34.03144418574126,2,7,69.87,28.11,55.12,18.36,63.0,16.84,1
46.29,8.6,39.39287143337151,0,7,,22.62,67.12,17.01,,14.09,0
43.79,0.56,11.681561784407247,1,4,72.24,50.2,57.67,20.02,60.7,13.39,1
49.75,1.78,12.179580077983342,0,4,,23.57,58.1,23.46,,9.77,0
39.87,0.42,21.81155306715692,0,7,67.28,26.66,51.26,17.64,53.3,8.16,0
35.61,1.09,9.091427878341362,0,6,69.62,23.58,41.82,15.79,52.0,8.46,0
56.52,3.26,18.39603408242433,1,6,,28.46,48.16,18.67,51.2,9.13,0
44.96,6.38,55.025646064126114,2,6,67.6,24.74,38.25,18.26,65.8,15.54,0
33.51,,,0,5,67.01,24.63,47.69,20.68,58.9,6.78,1
39.46,9.89,22.261700980535068,1,5,69.53,33.41,48.97,17.72,64.1,8.72,1
41.43,4.32,20.06201459315148,0,6,49.37,44.49,55.39,22.19,63.2,11.27,1
31.41,2.51,14.505617417977618,1,3,73.91,36.74,56.01,20.45,57.0,10.35,1
47.26,3.56,19.23472944784587,1,3,,28.21,58.55,20.17,56.0,5.72,0
42.89,0.58,20.53094114073111,1,10,62.52,34.86,57.21,23.43,63.3,8.73,0
39.26,1.95,8.220999558912855,0,1,67.2,30.34,44.06,13.69,53.9,12.0,0
37.24,5.56,18.685917926067685,0,3,65.68,24.37,52.97,20.45,55.9,11.94,1
53.32,0.66,9.155479569893451,1,2,,35.99,42.74,20.49,62.0,6.03,0
41.23,5.1,35.13790780551429,1,2,45.18,,57.43,16.93,62.6,9.27,0
36.34,4.55,14.545274912899927,0,4,56.2,33.02,59.68,,55.2,9.44,0
27.43,7.16,17.268467575799253,0,2,66.64,,49.58,18.05,66.4,7.87,1
34.3,8.77,11.243283136304976,0,3,56.47,18.8,59.48,20.83,57.9,7.45,0
46.59,9.22,18.727952556353323,0,3,,17.94,54.35,18.02,65.6,12.88,0
52.17,7.24,15.556229606171591,1,3,,23.85,53.86,18.67,51.7,9.27,1
33.57,4.1,10.881911084637819,2,10,67.69,,51.22,16.14,59.7,8.82,0
27.39,5.86,27.191394987440486,2,2,53.14,,68.02,24.22,63.1,9.22,1
41.94,3.99,8.145388173791869,0,9,76.18,35.57,55.46,20.55,50.3,9.32,0
41.37,0.72,8.392114079922887,0,6,56.67,38.52,50.78,18.58,52.1,10.76,0
47.73,6.56,19.003686093166515,0,8,,,48.02,18.7,54.0,10.77,0
36.72,4.08,9.762888580430635,1,2,68.16,22.1,48.27,21.01,59.4,10.64,0
42.44,,,1,8,63.93,23.23,52.16,20.91,61.9,11.01,0
28.69,0.97,19.24078453604971,2,4,63.36,,,23.49,55.1,15.94,1
33.03,5.83,9.023013089341102,1,4,44.36,48.6,56.15,16.81,53.4,6.06,1
37.86,8.95,52.74497441385526,1,4,70.87,20.41,45.3,20.04,55.4,7.7,0
38.57,8.82,9.78373788855459,2,5,71.62,28.0,66.51,18.96,65.0,13.44,0
45.4,,,2,1,32.89,22.46,48.57,15.71,58.0,8.59,0
50.24,6.69,9.891880806157126,1,4,,23.2,44.04,23.78,52.5,7.69,0
31.73,8.05,7.896578685643927,2,4,61.69,29.16,56.97,21.67,64.1,6.83,1
53.47,4.75,14.13258201515665,0,7,,25.36,53.83,19.3,62.6,9.91,0
36.45,8.08,20.91512373940059,2,5,48.03,19.58,67.74,22.6,57.7,11.96,0
38.74,9.88,10.166144223387194,2,5,65.55,23.68,61.46,,53.0,14.74,0
49.59,4.99,14.950352843453125,2,7,,,51.33,25.84,60.1,8.85,0
24.9,1.21,25.90172806132872,2,5,64.96,,52.89,20.47,62.9,11.46,1
31.54,6.5,49.241291446282105,1,4,69.56,30.01,39.15,17.48,59.5,16.46,1
35.91,8.76,27.856364254495297,2,10,62.57,,48.13,21.35,,10.2,1
42.29,6.37,18.0472923899707,2,7,67.93,40.76,52.77,17.9,,10.97,1
49.3,7.21,14.048531102860615,1,9,,24.82,58.51,19.38,52.5,7.75,0
49.42,6.52,18.672430351271466,1,5,,,,,56.8,6.11,1
35.34,0.2,10.282630654369346,2,10,61.78,33.56,49.95,19.7,50.7,7.95,0
47.0,0.96,13.495508533785081,0,5,,25.71,42.06,21.89,65.2,6.91,0
38.81,8.93,20.83868447094427,1,6,57.04,33.09,46.1,17.67,59.0,19.47,0
52.18,9.98,9.946471282051501,1,4,,45.9,37.0,17.93,60.5,9.36,0
39.82,8.27,8.834220756895464,1,8,67.37,21.03,46.86,22.7,66.4,11.93,0
49.19,6.69,14.29459987241463,0,2,,51.5,58.29,20.33,65.6,11.78,0
34.58,3.49,,2,7,62.18,17.56,62.5,16.97,56.7,9.26,0
47.22,2.11,11.83275417670022,1,5,,16.0,,11.83,54.6,13.91,0
32.21,9.78,31.424330271723605,1,4,73.05,,,20.02,61.8,6.87,1
42.55,7.89,19.25735904992489,2,6,69.18,25.94,54.64,20.91,61.5,7.93,0
30.46,3.17,9.876944083158612,0,2,62.53,,49.37,14.63,52.8,8.91,1
40.79,8.78,8.63050253819213,0,3,60.0,,44.22,16.1,,10.03,0
36.29,4.9,14.559947033362173,2,6,67.09,21.17,65.43,20.62,66.9,7.79,0
34.98,5.26,14.647554596125316,1,8,55.27,31.84,53.81,20.38,64.0,7.42,1
43.5,4.03,13.934856294036464,0,10,59.39,,56.1,15.38,65.3,7.11,0
47.34,,,1,5,,19.79,63.19,16.47,66.9,10.53,0
42.65,,,1,8,66.47,30.66,37.42,19.07,,5.76,0
44.01,6.18,16.195201618119686,1,7,36.91,,62.81,16.63,,7.61,0
46.91,6.35,9.86406723983062,1,4,,23.42,47.36,17.49,61.1,20.57,0
50.39,5.72,26.58622444213318,1,6,,33.01,44.19,21.81,51.0,7.83,0
49.0,0.09,7.591846489665301,0,7,,42.49,57.16,25.07,59.3,9.3,0
44.69,4.58,14.714460715203566,1,4,51.73,19.25,58.78,16.29,53.3,11.54,0
55.86,0.89,24.4687982773385,1,4,,31.92,53.97,20.14,58.4,6.26,0
38.31,9.6,,1,8,64.1,31.96,49.75,22.22,64.1,25.27,1
47.47,5.8,16.693815274232847,1,7,,,52.9,18.48,50.5,8.1,1
33.86,3.6,9.47807903219142,1,3,64.56,,49.01,21.75,64.7,5.83,1
58.62,7.17,14.388321121296023,0,6,,,59.62,20.98,62.4,11.59,0
40.13,9.33,13.478091055479492,1,3,77.41,27.08,57.27,21.81,66.7,9.71,0
42.97,6.23,11.310919369796991,1,3,66.44,31.9,47.26,24.6,60.9,8.99,1
51.54,2.58,,0,2,,54.51,47.13,25.54,53.7,6.45,0
40.52,4.77,10.825709870267643,0,4,63.34,16.33,56.79,20.22,52.4,10.24,0
35.95,2.34,53.37432779573312,1,4,59.26,,49.83,21.19,54.8,10.28,1
28.87,0.3,16.770746216968483,1,5,25.82,25.98,48.25,17.28,64.7,7.37,1
39.94,1.57,,0,2,58.19,33.03,67.81,19.06,54.9,15.68,0
56.16,2.41,27.0589258672219,0,4,,23.99,57.49,20.53,61.3,5.59,0
43.01,5.49,12.813922315184612,2,3,61.63,30.19,65.89,,64.6,8.17,0
53.97,1.52,15.164502404142743,0,3,,,56.09,18.04,55.5,6.68,0
47.63,2.34,24.397581517235785,2,3,,24.78,,14.97,50.3,9.61,0
38.67,1.16,12.06875466237284,1,5,68.22,24.48,53.69,15.96,60.5,10.51,0
31.9,0.41,48.026447357974554,2,8,68.65,,47.46,21.54,,9.44,1
40.45,9.28,9.579067069119219,1,4,52.14,20.66,46.46,25.27,54.7,10.74,0
46.13,0.58,10.709604540795139,2,6,,21.45,73.65,18.42,56.8,6.69,0
40.25,7.27,8.881143386590342,1,7,65.73,33.32,51.32,18.18,51.2,9.33,0
42.99,8.16,23.777561073645444,2,8,67.81,41.08,50.64,,61.6,9.59,1
45.82,8.17,25.767997564650273,2,6,66.64,30.67,46.91,15.0,,6.49,0
39.21,1.1,38.20726212377541,0,3,68.66,33.07,50.47,18.22,65.2,6.99,1
31.57,1.76,16.041063804892058,1,7,60.58,28.0,57.48,14.0,61.1,12.57,1
39.42,0.18,10.924467724092741,1,2,45.91,30.52,47.33,15.24,65.4,10.79,0
45.7,8.61,,1,6,66.71,27.43,49.91,17.13,57.4,11.06,1
35.91,8.84,21.88664618918067,1,4,70.57,,51.17,18.74,,13.41,1
34.26,9.41,27.914098523422435,1,5,48.88,36.85,73.13,17.04,,7.96,1
34.63,,21.490525414624763,1,1,45.39,26.22,59.79,15.56,64.8,11.04,0
39.99,,,2,7,64.6,31.05,56.01,19.11,,10.36,0
40.75,,,2,4,60.96,24.56,46.66,14.64,51.5,8.47,0
41.22,9.44,8.006845024369886,2,7,76.68,22.36,55.1,,,8.9,0
32.7,,,1,5,65.98,21.61,55.74,24.57,63.2,10.86,1
41.8,8.68,10.888836645573065,1,5,51.28,,64.77,18.46,51.0,9.65,0
37.17,7.09,13.215490024099015,1,7,68.51,22.24,,,55.3,15.64,1
34.95,6.63,15.83464927085663,2,4,47.03,59.03,60.65,17.59,65.1,7.98,1
28.59,8.22,7.570405461705082,1,5,68.38,26.2,,18.11,,9.74,1
33.75,4.56,15.20655538744604,1,6,71.5,26.58,54.52,15.13,62.0,8.27,1
37.23,,,1,6,69.17,25.58,54.32,18.89,60.0,6.99,0
42.52,8.39,10.053128855303928,1,4,66.66,34.75,57.89,20.15,51.8,6.31,0
44.38,4.09,31.912913052698073,0,1,63.92,30.2,49.93,19.2,63.1,12.02,0
41.73,6.2,8.158507648602287,1,10,61.64,21.42,45.05,18.07,55.7,14.12,0
43.13,2.52,31.748541351928964,1,9,66.19,24.88,56.77,19.19,,11.51,0
33.59,7.86,12.205693608633435,2,5,74.17,19.84,45.1,16.27,,10.99,0
47.11,3.55,17.05822248427942,2,7,,21.94,,16.06,60.0,15.74,1
47.23,5.1,13.006559387850647,2,3,,,56.27,18.05,62.1,10.0,0
46.31,3.68,34.46869727408209,0,5,,17.2,41.63,18.47,54.3,6.89,0
38.05,9.88,15.877187806494856,0,5,43.23,43.94,52.87,18.17,65.7,11.31,1
40.94,0.11,11.61253931183516,1,3,71.9,,49.8,21.45,62.9,10.31,1
38.26,2.66,9.549335543557879,1,7,70.34,20.04,54.12,17.92,,12.63,0
32.3,7.57,17.894826204726513,1,3,39.78,22.08,50.04,18.01,55.3,7.38,0
39.16,6.79,16.816233662287388,0,5,67.54,28.53,60.16,15.9,62.6,10.93,0
30.71,6.73,23.8552406463986,1,2,63.38,31.47,65.55,26.06,62.5,10.3,1
29.16,3.76,12.6420773705066,0,5,60.72,23.89,59.42,15.58,60.3,6.87,1
45.47,3.53,,0,3,61.21,28.06,47.67,17.84,56.9,14.92,0
45.42,0.82,53.40879043354111,1,6,64.62,18.29,,11.06,64.3,11.26,1
47.43,5.86,30.827371734767574,1,7,,,51.94,15.33,,13.14,0
38.51,1.74,12.337453663619556,1,1,69.43,33.71,51.41,18.93,65.5,9.17,1
41.78,2.48,15.672534735734395,1,6,52.25,,54.14,17.34,,20.15,0
45.33,1.23,9.336397036530311,1,6,27.95,30.02,59.01,17.82,65.7,9.69,0
39.0,1.65,10.158036917634352,2,7,47.83,25.07,50.05,24.05,60.3,21.7,0
27.35,4.75,23.092842563038623,1,7,70.92,36.39,48.71,19.45,51.5,7.87,1
57.32,1.14,19.567973364815842,1,4,,22.8,53.56,,63.0,9.81,0
50.33,7.49,12.564013180210377,1,4,,,54.08,18.38,52.2,6.64,0
50.45,4.13,11.718703090093516,1,5,,,44.61,20.64,56.5,8.58,0
42.31,8.45,17.163261033293637,1,5,73.14,39.97,59.56,16.65,64.9,10.74,1
36.11,7.83,13.889564957359799,2,3,58.66,30.42,59.75,21.43,59.5,6.79,0
42.3,8.96,18.817268626049454,2,5,72.8,19.99,49.25,16.22,56.2,9.0,0
43.77,7.15,9.572977821457524,1,4,70.8,,50.37,13.37,65.5,11.01,1
32.18,6.76,12.884245500623985,0,5,66.04,,52.84,20.97,57.5,13.69,1
38.47,,,1,5,42.95,43.7,45.16,16.78,59.5,12.73,1
45.73,0.02,16.567485677125866,1,3,69.34,22.44,,19.45,62.3,22.54,0
52.38,1.63,9.711543245658714,1,6,,33.55,,19.52,60.1,6.14,0
46.11,4.49,12.169468148630841,1,8,,27.81,58.69,18.49,,8.94,0
39.04,0.54,33.65429245145116,0,4,69.19,19.8,43.05,23.43,66.6,11.76,0
32.89,7.64,13.164197295094514,1,4,42.39,48.16,,17.93,65.0,11.97,1
56.11,1.01,15.59025111481624,1,5,,,50.4,20.4,,10.74,0
42.78,3.17,9.583936231446208,2,5,59.69,,45.36,23.17,59.5,11.25,0
47.3,1.29,11.101476942541577,2,3,,61.97,45.93,22.13,58.4,17.13,1
42.17,7.49,9.219531608439656,1,11,82.28,43.17,49.72,20.63,,11.62,1
32.57,1.43,22.31514935390058,2,4,65.21,24.86,46.97,20.91,59.3,9.56,1
57.15,8.48,20.01440081940604,0,6,,38.48,51.77,19.93,50.2,8.22,0
46.64,1.55,24.88551439356772,1,5,,21.26,50.43,17.21,58.9,11.97,0
50.52,4.98,14.56889615794752,2,4,,,52.8,19.37,65.0,12.94,0
36.45,2.51,18.00488017953924,0,2,39.32,22.8,56.27,18.4,52.5,12.88,0
41.75,7.72,16.81097044548305,0,5,59.75,,39.07,17.12,54.7,10.96,0
51.52,4.24,9.30989167955199,1,4,,21.73,47.47,17.44,55.5,9.3,0
39.49,3.61,11.28649752455446,0,8,69.79,46.39,49.01,20.34,59.2,13.31,1
36.92,7.98,21.83161108122408,1,6,67.93,32.01,47.4,16.79,59.1,20.69,1
34.07,9.45,14.53361539788084,0,5,71.53,,,,64.5,9.04,1
32.45,,,0,7,73.09,31.5,52.39,16.22,61.3,11.33,1
47.76,2.28,11.804720095548975,0,0,,19.08,64.27,15.65,56.5,8.39,0
41.54,0.82,27.28786472450276,2,6,71.29,22.82,48.91,22.72,63.6,7.65,0
29.34,,,0,4,49.76,24.12,57.15,22.28,,6.6,1
52.63,9.49,8.133965247095148,0,7,,,40.85,20.24,65.9,5.77,1
50.91,4.68,12.659577970777816,0,3,,27.7,56.72,16.0,56.2,8.43,0
50.05,3.1,13.963157302231657,1,7,,23.98,,,63.9,8.91,0
29.01,2.62,14.499598833302741,1,5,71.34,29.57,51.12,19.07,64.1,10.64,1
42.7,,,1,6,69.97,21.25,,,55.8,10.39,0
51.05,8.36,21.07666339163613,1,5,,,55.93,19.88,52.2,9.43,0
34.7,5.7,20.318206299281,1,7,62.09,35.74,49.48,15.09,,8.41,1
36.35,8.32,18.878013553503344,1,4,38.93,21.04,59.81,18.87,65.1,19.62,0
40.28,3.12,9.145874767313611,0,8,58.27,34.41,39.45,15.92,56.6,16.16,1
27.81,8.89,8.868979886405052,1,4,57.14,38.42,54.11,16.51,57.5,6.08,1
43.48,0.91,29.49917642547456,2,3,68.25,33.03,45.56,19.89,57.2,7.38,0
48.91,2.39,,0,2,,,39.38,21.21,59.1,8.33,0
46.62,7.25,22.25740625321734,0,5,,24.6,53.21,18.57,59.0,11.81,0
52.44,2.7,9.563513081534785,2,4,,35.55,52.99,19.9,56.2,8.19,0
42.63,,17.012862201211185,0,6,65.28,30.75,55.15,18.35,50.3,10.01,0
41.76,9.65,14.135082521493809,0,1,62.33,32.8,57.92,20.74,63.3,17.06,0
40.65,9.53,18.855610669670995,1,9,63.4,28.27,,13.73,51.8,11.63,0
37.06,7.89,41.3342601962632,0,3,58.34,,49.4,21.42,61.0,9.98,1
34.44,3.52,9.289977934757497,1,5,65.65,18.62,59.34,17.92,,13.85,0
36.76,2.64,15.708745467018698,2,6,33.04,34.0,47.51,17.66,65.2,9.87,0
41.37,6.3,26.782777725814547,1,3,54.02,,47.4,15.76,53.3,11.19,0
38.18,3.99,18.513694328919488,1,4,53.1,30.53,38.18,19.54,50.7,10.21,0
42.71,0.92,10.775075210199763,0,8,70.24,33.73,47.65,16.88,57.2,10.8,0
42.51,1.79,16.3428676460166,0,2,47.23,,38.17,20.92,52.6,12.85,0
46.44,7.09,10.695564804351518,2,4,,47.33,54.33,21.76,53.2,8.62,0
38.35,2.85,,0,3,56.82,22.46,47.79,17.44,50.4,7.58,0
27.45,5.96,31.826759944219145,1,5,69.21,35.8,53.01,15.12,,8.8,1
35.21,4.24,11.429222973041409,1,8,73.26,54.87,,16.83,54.0,6.81,1
55.36,4.91,15.461946248067086,0,4,,28.91,41.46,20.98,62.8,14.77,0
47.23,6.26,18.734190302636726,1,2,,18.68,55.69,15.18,57.8,10.91,0
39.1,3.63,14.770331327678026,0,4,68.05,29.92,63.53,18.94,64.3,9.83,0
40.53,6.35,15.987650454267856,1,2,44.2,44.71,56.44,14.89,50.1,13.4,0
41.36,8.0,30.31482821791385,2,3,28.35,17.58,54.99,21.33,50.4,10.18,0
38.68,3.54,16.841686005681346,1,6,60.46,42.75,63.62,15.38,54.4,6.85,1
43.35,0.42,13.750065542204785,1,1,64.85,41.93,59.03,21.05,59.7,10.45,0
46.79,4.82,17.089993284890433,1,3,,26.08,43.47,22.25,52.8,9.97,0
50.53,0.54,,0,7,,24.54,58.55,19.93,64.9,6.18,1
39.44,,,2,8,66.1,22.23,49.84,18.28,57.8,6.43,0
39.94,7.6,9.712069541658636,1,5,66.69,,63.77,23.48,,12.16,0
39.66,2.47,,1,3,79.78,,52.14,19.47,59.9,8.81,1
42.19,4.46,12.137982778656811,1,7,76.27,28.74,43.2,18.37,53.8,7.97,0
49.43,3.45,7.284150612751848,0,6,,36.7,51.06,23.9,,9.88,0
36.69,1.06,12.058395008017735,0,2,70.74,75.57,62.95,14.64,,10.64,1
57.45,1.33,15.40293215310003,0,3,,34.9,43.96,19.15,63.3,12.85,0
45.88,9.22,16.660941136764123,1,3,71.4,,72.06,22.28,61.5,20.73,0
49.78,4.38,13.586309063344835,1,9,,21.33,33.91,23.62,,11.49,0
35.68,0.37,9.469284976770512,0,5,60.35,25.12,50.68,16.22,,7.58,1
39.37,5.39,20.408761209277436,2,7,73.49,20.89,54.46,18.9,55.9,7.34,0
38.33,5.15,12.204901034388978,2,6,64.78,31.51,52.52,20.63,59.1,7.52,0
42.33,4.87,16.427117984501425,1,3,51.88,31.57,56.04,15.36,56.6,6.49,0
27.74,1.08,14.23011358467134,2,6,69.75,22.13,49.49,17.79,56.2,8.77,1
45.5,9.96,9.066724518477642,1,3,73.22,30.99,48.03,21.33,63.3,21.89,0
30.23,,9.525612332091583,0,5,63.11,,42.14,19.0,57.0,9.57,0
44.67,1.8,57.484729642614816,1,2,68.51,27.14,50.85,21.49,55.8,13.54,0
49.19,,,2,6,,22.35,45.28,20.54,62.2,11.29,0
41.66,2.67,8.628041425510297,0,7,46.03,20.68,51.18,21.12,57.5,16.18,0
40.89,3.94,22.426714329207996,0,8,66.22,21.34,48.89,25.59,60.1,8.59,0
40.92,2.7,,1,7,62.87,,57.3,22.22,50.7,11.28,0
40.57,1.78,12.951111248312586,2,8,69.1,,54.84,19.25,,6.44,0
43.98,4.95,10.384587787221694,2,4,72.33,16.93,,22.81,60.4,7.6,0
